id,domain,prob,extremity,umedian,lmedian,p100,dv,support,coeff,ea,brier,resolution,reliability,age,focal,foil,gender,know,target,jp,outcome,pc,diff,bin,Oj,outcomevar
138,football,.02,.47999999,,.02,0,-3.8918204,-.10536052,2.5397334,1,.00039999999,.082495019,.04540424,20,90,100,2,0,Football B,.98000002,0,1,.62195122,0,.23308271,.24982373
138,baseball,.02,.47999999,,.02,0,-3.8918204,-.69314718,2.5397334,4.5,.00039999999,.082495019,.04540424,20,50,100,2,2,Baseball A,.98000002,0,1,.60919541,0,.23308271,.24982373
138,housing,.079999998,.42000002,,.079999998,0,-2.442347,.051293295,2.5397334,1,.0063999998,.082495019,.023434317,20,100,95,2,1,Housing Prices B,.92000002,0,1,.40697673,0,.23308271,.24982373
138,crime,.050000001,.44999999,,.050000001,0,-2.9444389,-.69314718,2.5397334,2.75,.0025000002,.082495019,.033519279,20,50,100,2,7,Crime B,.94999999,0,1,.90816325,0,.23308271,.24982373
138,geography,.5,0,,,0,0,-.10536052,2.5397334,6.5,.25,.003521689,.0063434839,20,90,100,2,3,State Size B,.5,0,1,.44565219,4,.57964599,.24982373
139,rain,.69999999,.19999999,.69999999,,0,.84729779,.10536052,1.4351727,4.75,.090000004,.0059444718,.01052623,23,100,90,1,7,Rain B,.69999999,1,1,.46067417,6,.59740257,.24982373
139,politics,.56,.060000002,.56,,0,.24116206,.051293295,1.4351727,3.75,.3136,.0055193645,.0011967861,23,100,95,1,,US President B,.56,0,0,.72527474,5,.5945946,.24982373
139,baseball,.30000001,.19999999,,.30000001,0,-.84729779,-.51082563,1.4351727,3.5,.090000004,.048988346,1.0628615e-06,23,60,100,1,1,Baseball A,.69999999,0,1,.60919541,2,.29896906,.24982373
139,movies,.1,.40000001,,.1,0,-2.1972246,-1.2039728,1.4351727,3.75,.010000001,.082495019,.017711008,23,30,100,1,8,Box Office A,.89999998,0,1,.71264368,0,.23308271,.24982373
139,soccer,.62,.12,.62,,0,.48954824,-.69314718,1.4351727,3,.1444,.0059444718,.00051064393,23,50,100,1,1,Soccer A,.62,1,1,.54651165,6,.59740257,.24982373
139,oceans,.5,0,,,0,0,.28768209,1.4351727,7,.25,.003521689,.0063434839,23,100,75,1,1,Ocean Size B,.5,0,0,.88372093,4,.57964599,.24982373
140,rain,.40000001,.099999994,,.40000001,0,-.40546513,-.22314355,1.5788751,3.75,.16000001,.01360313,.000013466764,22,80,100,2,1,Rain A,.60000002,0,1,.46067417,3,.40366971,.24982373
140,politics,.60000002,.10000002,.60000002,,0,.40546522,.10536052,1.5788751,2.75,.15999998,.0055193645,.000029218631,22,100,90,2,,US President A,.60000002,1,1,.72527474,5,.5945946,.24982373
140,football,.5,0,,,0,0,.35667494,1.5788751,2.25,.25,.003521689,.0063434839,22,100,70,2,0,Football B,.5,0,0,.62195122,4,.57964599,.24982373
140,housing,.30000001,.19999999,,.30000001,0,-.84729779,-.69314718,1.5788751,5.25,.48999998,.048988346,1.0628615e-06,22,50,100,2,6,Housing Prices A,.69999999,1,0,.40697673,2,.29896906,.24982373
140,crime,.80000001,.30000001,.80000001,,0,1.3862945,.28768209,1.5788751,5,.039999995,.096029654,.00091135636,22,100,75,2,6,Crime A,.80000001,1,1,.90816325,7,.83018869,.24982373
140,geography,.69999999,.19999999,.69999999,,0,.84729779,.35667494,1.5788751,7,.48999998,.0059444718,.01052623,22,100,70,2,5,State Size B,.69999999,0,0,.44565219,6,.59740257,.24982373
142,football,.5,0,,,0,0,.28768209,6.1881499,1.5,.25,.003521689,.0063434839,40,100,75,1,1,Football A,.5,1,1,.62195122,4,.57964599,.24982373
142,housing,1,.5,1,,1,5.978879,.28768209,6.1881499,5.75,1,.096638076,.028503964,40,100,75,1,8,Housing Prices B,1,0,0,.40697673,9,.83116883,.24982373
142,crime,1,.5,1,,1,5.978879,.69314718,6.1881499,7,0,.096638076,.028503964,40,100,50,1,8,Crime A,1,1,1,.90816325,9,.83116883,.24982373
142,geography,.75,.25,.75,,0,1.0986123,.28768209,6.1881499,7,.0625,.096029654,.0064302264,40,100,75,1,8,State Size A,.75,1,1,.44565219,7,.83018869,.24982373
142,population,.25,.25,,.25,0,-1.0986123,-.28768209,6.1881499,7,.0625,.048988346,.0023979689,40,75,100,1,8,Population A,.75,0,1,.92045456,2,.29896906,.24982373
142,soccer,.5,0,,,0,0,-.28768209,6.1881499,2,.25,.003521689,.0063434839,40,75,100,1,1,Soccer B,.5,0,0,.54651165,4,.57964599,.24982373
144,temp,.34999999,.15000001,,.34999999,0,-.61903918,-.10536052,2.5411768,4.5,.12249999,.01360313,.0028804389,43,90,100,1,3,Temperature A,.64999998,0,1,.79310346,3,.40366971,.24982373
144,football,.86000001,.36000001,.86000001,,0,1.8152901,.43078291,2.5411768,4.75,.019599997,.030128421,.027596664,43,100,65,1,6,Football A,.86000001,1,1,.62195122,8,.69387758,.24982373
144,baseball,.25,.25,,.25,0,-1.0986123,-.69314718,2.5411768,3.75,.0625,.048988346,.0023979689,43,50,100,1,3,Baseball A,.75,0,1,.60919541,2,.29896906,.24982373
144,movies,.46000001,.039999992,,.46000001,0,-.16034256,-.15082289,2.5411768,3.25,.21160001,.003521689,.014315161,43,86,100,1,6,Box Office A,.53999996,0,1,.71264368,4,.57964599,.24982373
144,housing,.34999999,.15000001,,.34999999,0,-.61903918,-.28768209,2.5411768,4.25,.42250001,.01360313,.0028804389,43,75,100,1,2,Housing Prices A,.64999998,1,0,.40697673,3,.40366971,.24982373
144,geography,.63,.13,.63,,0,.53221679,-.22314355,2.5411768,6.75,.3969,.0059444718,.0010625919,43,80,100,1,2,State Size B,.63,0,0,.44565219,6,.59740257,.24982373
145,temp,.1,.40000001,,.1,0,-2.1972246,-.22314355,.66359484,2.25,.81,.082495019,.017711008,20,80,100,2,4,Temperature B,.89999998,1,0,.79310346,0,.23308271,.24982373
145,politics,.25,.25,,.25,0,-1.0986123,-1.3862944,.66359484,4.25,.0625,.048988346,.0023979689,20,25,100,2,,US President B,.75,0,1,.72527474,2,.29896906,.24982373
145,football,.5,0,,,0,0,0,.66359484,1,.25,.003521689,.0063434839,20,100,100,2,0,Football A,.5,1,1,.62195122,4,.57964599,.24982373
145,crime,.5,0,,,0,0,.69314718,.66359484,3.25,.25,.003521689,.0063434839,20,100,50,2,6,Crime A,.5,1,1,.90816325,4,.57964599,.24982373
145,geography,.2,.30000001,,.2,0,-1.3862944,-.16251893,.66359484,6.75,.040000003,.076761648,.0018699782,20,85,100,2,3,State Size B,.80000001,0,1,.44565219,1,.24324325,.24982373
145,oceans,.1,.40000001,,.1,0,-2.1972246,-.51082563,.66359484,6,.010000001,.082495019,.017711008,20,60,100,2,6,Ocean Size B,.89999998,0,1,.88372093,0,.23308271,.24982373
146,rain,.5,0,,,0,0,-.22314355,2.6127603,2.75,.25,.003521689,.0063434839,19,80,100,2,1,Rain B,.5,1,1,.46067417,4,.57964599,.24982373
146,football,.5,0,,,0,0,.69314718,2.6127603,3,.25,.003521689,.0063434839,19,100,50,2,0,Football A,.5,1,0,.62195122,4,.57964599,.24982373
146,crime,.2,.30000001,,.2,0,-1.3862944,-1.2039728,2.6127603,3.75,.040000003,.076761648,.0018699782,19,30,100,2,3,Crime B,.80000001,0,1,.90816325,1,.24324325,.24982373
146,population,.89999998,.39999998,.89999998,,0,2.1972244,.69314718,2.6127603,3.75,.010000004,.030128421,.042486444,19,100,50,2,3,Population B,.89999998,1,1,.92045456,8,.69387758,.24982373
146,soccer,.80000001,.30000001,.80000001,,0,1.3862945,.22314355,2.6127603,3.5,.039999995,.096029654,.00091135636,19,100,80,2,6,Soccer A,.80000001,1,1,.54651165,7,.83018869,.24982373
146,oceans,0,.5,,0,1,-5.9788857,-.91629076,2.6127603,5,0,.082495019,.054327551,19,40,100,2,8,Ocean Size B,1,0,1,.88372093,0,.23308271,.24982373
147,politics,.88,.38,.88,,0,1.9924301,1.2039728,2.3274686,4,.014400001,.030128421,.034641553,26,100,30,2,,US President A,.88,1,1,.72527474,8,.69387758,.24982373
147,movies,.30000001,.19999999,,.30000001,0,-.84729779,-.22314355,2.3274686,3.25,.090000004,.048988346,1.0628615e-06,26,80,100,2,9,Box Office A,.69999999,0,1,.71264368,2,.29896906,.24982373
147,housing,.47999999,.020000011,,.47999999,0,-.08004269,-.51082563,2.3274686,7,.27040002,.003521689,.0099293254,26,60,100,2,5,Housing Prices A,.51999998,1,0,.40697673,4,.57964599,.24982373
147,crime,0,.5,,0,1,-5.9788857,-1.6094379,2.3274686,7,0,.082495019,.054327551,26,20,100,2,9,Crime B,1,0,1,.90816325,0,.23308271,.24982373
147,geography,.60000002,.10000002,.60000002,,0,.40546522,.10536052,2.3274686,7,.15999998,.0055193645,.000029218631,26,100,90,2,2,State Size A,.60000002,1,1,.44565219,5,.5945946,.24982373
147,oceans,.89999998,.39999998,.89999998,,0,2.1972244,1.6094379,2.3274686,7,.010000004,.030128421,.042486444,26,100,20,2,6,Ocean Size A,.89999998,1,1,.88372093,8,.69387758,.24982373
148,rain,.2,.30000001,,.2,0,-1.3862944,1.6094379,.32842052,1.5,.63999999,.076761648,.0018699782,26,100,20,2,5,Rain B,.80000001,1,0,.46067417,1,.24324325,.24982373
148,politics,.5,0,,,0,0,.69314718,.32842052,3,.25,.003521689,.0063434839,26,100,50,2,,US President B,.5,0,1,.72527474,4,.57964599,.24982373
148,football,.30000001,.19999999,,.30000001,0,-.84729779,-.69314718,.32842052,3.5,.090000004,.048988346,1.0628615e-06,26,50,100,2,2,Football B,.69999999,0,1,.62195122,2,.29896906,.24982373
148,baseball,.5,0,,,0,0,1.3862944,.32842052,2.25,.25,.003521689,.0063434839,26,100,25,2,3,Baseball B,.5,1,1,.60919541,4,.57964599,.24982373
148,population,.1,.40000001,,.1,0,-2.1972246,-2.3025851,.32842052,3.25,.010000001,.082495019,.017711008,26,10,100,2,1,Population A,.89999998,0,1,.92045456,0,.23308271,.24982373
148,oceans,.40000001,.099999994,,.40000001,0,-.40546513,-.69314718,.32842052,3.25,.35999998,.01360313,.000013466764,26,50,100,2,4,Ocean Size A,.60000002,1,0,.88372093,3,.40366971,.24982373
150,rain,.30000001,.19999999,,.30000001,0,-.84729779,-.51082563,2.1111054,4.25,.090000004,.048988346,1.0628615e-06,31,60,100,2,3,Rain A,.69999999,0,1,.46067417,2,.29896906,.24982373
150,baseball,.60000002,.10000002,.60000002,,0,.40546522,.22314355,2.1111054,1.5,.36000001,.0055193645,.000029218631,31,100,80,2,1,Baseball A,.60000002,0,0,.60919541,5,.5945946,.24982373
150,movies,.60000002,.10000002,.60000002,,0,.40546522,.10536052,2.1111054,3.75,.15999998,.0055193645,.000029218631,31,100,90,2,3,Box Office B,.60000002,1,1,.71264368,5,.5945946,.24982373
150,crime,.80000001,.30000001,.80000001,,0,1.3862945,.51082563,2.1111054,5.5,.039999995,.096029654,.00091135636,31,100,60,2,5,Crime A,.80000001,1,1,.90816325,7,.83018869,.24982373
150,population,.69999999,.19999999,.69999999,,0,.84729779,.35667494,2.1111054,5.5,.090000004,.0059444718,.01052623,31,100,70,2,2,Population B,.69999999,1,1,.92045456,6,.59740257,.24982373
150,soccer,.40000001,.099999994,,.40000001,0,-.40546513,-.22314355,2.1111054,2.25,.16000001,.01360313,.000013466764,31,80,100,2,0,Soccer B,.60000002,0,1,.54651165,3,.40366971,.24982373
151,rain,.40000001,.099999994,,.40000001,0,-.40546513,-.43078291,1.8235053,5.25,.16000001,.01360313,.000013466764,25,65,100,2,2,Rain A,.60000002,0,1,.46067417,3,.40366971,.24982373
151,temp,.85000002,.35000002,.85000002,,0,1.7346013,1.6094379,1.8235053,3,.022499993,.030128421,.024374219,25,100,20,2,4,Temperature B,.85000002,1,1,.79310346,8,.69387758,.24982373
151,football,.5,0,,,0,0,-.69314718,1.8235053,4.5,.25,.003521689,.0063434839,25,50,100,2,0,Football B,.5,0,1,.62195122,4,.57964599,.24982373
151,movies,1,.5,1,,1,5.978879,1.6094379,1.8235053,2.5,0,.096638076,.028503964,25,100,20,2,7,Box Office B,1,1,1,.71264368,9,.83116883,.24982373
151,housing,.69999999,.19999999,.69999999,,0,.84729779,-.28768209,1.8235053,1,.090000004,.0059444718,.01052623,25,75,100,2,0,Housing Prices A,.69999999,1,1,.40697673,6,.59740257,.24982373
151,geography,.55000001,.050000012,.55000001,,0,.20067075,.051293295,1.8235053,7,.30250001,.0055193645,.0019886771,25,100,95,2,2,State Size B,.55000001,0,0,.44565219,5,.5945946,.24982373
152,football,.69999999,.19999999,.69999999,,0,.84729779,-1.2039728,.29848546,4,.090000004,.0059444718,.01052623,22,30,100,2,5,Football A,.69999999,1,1,.62195122,6,.59740257,.24982373
152,baseball,.5,0,,,0,0,-.35667494,.29848546,4,.25,.003521689,.0063434839,22,70,100,2,7,Baseball A,.5,0,1,.60919541,4,.57964599,.24982373
152,housing,.5,0,,,0,0,.10536052,.29848546,4.25,.25,.003521689,.0063434839,22,100,90,2,8,Housing Prices A,.5,1,1,.40697673,4,.57964599,.24982373
152,crime,.80000001,.30000001,.80000001,,0,1.3862945,-.69314718,.29848546,4,.64000005,.096029654,.00091135636,22,50,100,2,2,Crime B,.80000001,0,0,.90816325,7,.83018869,.24982373
152,geography,.80000001,.30000001,.80000001,,0,1.3862945,1.6094379,.29848546,3.75,.039999995,.096029654,.00091135636,22,100,20,2,1,State Size A,.80000001,1,1,.44565219,7,.83018869,.24982373
152,soccer,.40000001,.099999994,,.40000001,0,-.40546513,-1.2039728,.29848546,4,.35999998,.01360313,.000013466764,22,30,100,2,6,Soccer A,.60000002,1,0,.54651165,3,.40366971,.24982373
153,politics,.5,0,,,0,0,0,.82130802,2.25,.25,.003521689,.0063434839,28,100,100,1,,US President B,.5,0,1,.72527474,4,.57964599,.24982373
153,movies,.89999998,.39999998,.89999998,,0,2.1972244,2.3025851,.82130802,3.5,.80999994,.030128421,.042486444,28,100,10,1,7,Box Office A,.89999998,0,0,.71264368,8,.69387758,.24982373
153,crime,.75,.25,.75,,0,1.0986123,1.3862944,.82130802,4.5,.0625,.096029654,.0064302264,28,100,25,1,7,Crime A,.75,1,1,.90816325,7,.83018869,.24982373
153,population,.75,.25,.75,,0,1.0986123,.28768209,.82130802,7,.0625,.096029654,.0064302264,28,100,75,1,8,Population B,.75,1,1,.92045456,7,.83018869,.24982373
153,soccer,.5,0,,,0,0,0,.82130802,2.25,.25,.003521689,.0063434839,28,100,100,1,5,Soccer B,.5,0,0,.54651165,4,.57964599,.24982373
154,rain,.60000002,.10000002,.60000002,,0,.40546522,.69314718,.83496249,4.25,.36000001,.0055193645,.000029218631,50,100,50,2,4,Rain A,.60000002,0,0,.46067417,5,.5945946,.24982373
154,baseball,.5,0,,,0,0,.69314718,.83496249,5,.25,.003521689,.0063434839,50,100,50,2,5,Baseball B,.5,1,1,.60919541,4,.57964599,.24982373
154,movies,.89999998,.39999998,.89999998,,0,2.1972244,.69314718,.83496249,6,.80999994,.030128421,.042486444,50,100,50,2,9,Box Office A,.89999998,0,0,.71264368,8,.69387758,.24982373
154,geography,.60000002,.10000002,.60000002,,0,.40546522,.69314718,.83496249,2.25,.36000001,.0055193645,.000029218631,50,100,50,2,4,State Size B,.60000002,0,0,.44565219,5,.5945946,.24982373
154,population,.40000001,.099999994,,.40000001,0,-.40546513,-.69314718,.83496249,6.25,.16000001,.01360313,.000013466764,50,50,100,2,9,Population A,.60000002,0,1,.92045456,3,.40366971,.24982373
154,soccer,.40000001,.099999994,,.40000001,0,-.40546513,-.69314718,.83496249,2.75,.16000001,.01360313,.000013466764,50,50,100,2,4,Soccer B,.60000002,0,1,.54651165,3,.40366971,.24982373
155,politics,.69999999,.19999999,.69999999,,0,.84729779,.28768209,.99529135,5,.090000004,.0059444718,.01052623,23,100,75,2,,US President A,.69999999,1,1,.72527474,6,.59740257,.24982373
155,baseball,.40000001,.099999994,,.40000001,0,-.40546513,-.51082563,.99529135,1,.35999998,.01360313,.000013466764,23,60,100,2,5,Baseball B,.60000002,1,0,.60919541,3,.40366971,.24982373
155,movies,.75,.25,.75,,0,1.0986123,1.2039728,.99529135,3.25,.0625,.096029654,.0064302264,23,100,30,2,7,Box Office B,.75,1,1,.71264368,7,.83018869,.24982373
155,crime,.80000001,.30000001,.80000001,,0,1.3862945,1.6094379,.99529135,4,.039999995,.096029654,.00091135636,23,100,20,2,8,Crime A,.80000001,1,1,.90816325,7,.83018869,.24982373
155,population,.2,.30000001,,.2,0,-1.3862944,-1.0498221,.99529135,6.25,.040000003,.076761648,.0018699782,23,35,100,2,6,Population A,.80000001,0,1,.92045456,1,.24324325,.24982373
155,oceans,.60000002,.10000002,.60000002,,0,.40546522,.35667494,.99529135,6.5,.15999998,.0055193645,.000029218631,23,100,70,2,4,Ocean Size A,.60000002,1,1,.88372093,5,.5945946,.24982373
156,rain,.30000001,.19999999,,.30000001,0,-.84729779,.35667494,.38464254,4.25,.48999998,.048988346,1.0628615e-06,41,100,70,1,7,Rain B,.69999999,1,0,.46067417,2,.29896906,.24982373
156,temp,.60000002,.10000002,.60000002,,0,.40546522,1.2039728,.38464254,4.75,.36000001,.0055193645,.000029218631,41,100,30,1,6,Temperature A,.60000002,0,0,.79310346,5,.5945946,.24982373
156,housing,.30000001,.19999999,,.30000001,0,-.84729779,.22314355,.38464254,3.25,.090000004,.048988346,1.0628615e-06,41,100,80,1,6,Housing Prices B,.69999999,0,1,.40697673,2,.29896906,.24982373
156,population,.80000001,.30000001,.80000001,,0,1.3862945,.22314355,.38464254,5.25,.039999995,.096029654,.00091135636,41,100,80,1,6,Population B,.80000001,1,1,.92045456,7,.83018869,.24982373
157,rain,.75,.25,.75,,0,1.0986123,.22314355,2.3118463,2.5,.0625,.096029654,.0064302264,45,100,80,2,0,Rain B,.75,1,1,.46067417,7,.83018869,.24982373
157,baseball,.5,0,,,0,0,-.10536052,2.3118463,7,.25,.003521689,.0063434839,45,90,100,2,0,Baseball B,.5,1,0,.60919541,4,.57964599,.24982373
157,movies,.5,0,,,0,0,.10536052,2.3118463,7,.25,.003521689,.0063434839,45,100,90,2,0,Box Office B,.5,1,1,.71264368,4,.57964599,.24982373
157,housing,.2,.30000001,,.2,0,-1.3862944,-.69314718,2.3118463,4,.63999999,.076761648,.0018699782,45,50,100,2,0,Housing Prices A,.80000001,1,0,.40697673,1,.24324325,.24982373
157,soccer,.5,0,,,0,0,.010050336,2.3118463,7,.25,.003521689,.0063434839,45,100,99,2,0,Soccer B,.5,0,1,.54651165,4,.57964599,.24982373
159,temp,.1,.40000001,,.1,0,-2.1972246,.51082563,2.8386788,5,.010000001,.082495019,.017711008,50,100,60,2,6,Temperature A,.89999998,0,1,.79310346,0,.23308271,.24982373
159,football,.5,0,,,0,0,.69314718,2.8386788,4.25,.25,.003521689,.0063434839,50,100,50,2,2,Football A,.5,1,0,.62195122,4,.57964599,.24982373
159,housing,.80000001,.30000001,.80000001,,0,1.3862945,.51082563,2.8386788,3.25,.64000005,.096029654,.00091135636,50,100,60,2,6,Housing Prices B,.80000001,0,0,.40697673,7,.83018869,.24982373
159,geography,0,.5,,0,1,-5.9788857,-.51082563,2.8386788,5.5,1,.082495019,.054327551,50,60,100,2,3,State Size A,1,1,0,.44565219,0,.23308271,.24982373
159,soccer,.5,0,,,0,0,-.69314718,2.8386788,3,.25,.003521689,.0063434839,50,50,100,2,1,Soccer B,.5,0,1,.54651165,4,.57964599,.24982373
159,oceans,0,.5,,0,1,-5.9788857,-.91629076,2.8386788,6,0,.082495019,.054327551,50,40,100,2,6,Ocean Size B,1,0,1,.88372093,0,.23308271,.24982373
160,rain,.5,0,,,0,0,.35667494,1.7495152,1,.25,.003521689,.0063434839,53,100,70,1,0,Rain A,.5,0,1,.46067417,4,.57964599,.24982373
160,politics,.25,.25,,.25,0,-1.0986123,-1.3862944,1.7495152,1.75,.5625,.048988346,.0023979689,53,25,100,1,,US President A,.75,1,0,.72527474,2,.29896906,.24982373
160,football,.5,0,,,0,0,.43078291,1.7495152,1,.25,.003521689,.0063434839,53,100,65,1,0,Football A,.5,1,0,.62195122,4,.57964599,.24982373
160,baseball,.60000002,.10000002,.60000002,,0,.40546522,.22314355,1.7495152,1,.15999998,.0055193645,.000029218631,53,100,80,1,0,Baseball B,.60000002,1,1,.60919541,5,.5945946,.24982373
160,crime,.0099999998,.49000001,,.0099999998,0,-4.59512,-.91629076,1.7495152,1,.000099999997,.082495019,.049765896,53,40,100,1,7,Crime B,.99000001,0,1,.90816325,0,.23308271,.24982373
160,population,.050000001,.44999999,,.050000001,0,-2.9444389,-.79850769,1.7495152,7,.0025000002,.082495019,.033519279,53,45,100,1,4,Population A,.94999999,0,1,.92045456,0,.23308271,.24982373
161,rain,.40000001,.099999994,,.40000001,0,-.40546513,-.35667494,3.4596987,2,.35999998,.01360313,.000013466764,33,70,100,2,4,Rain B,.60000002,1,0,.46067417,3,.40366971,.24982373
161,politics,.44999999,.050000012,,.44999999,0,-.20067075,-.22314355,3.4596987,2.75,.20249999,.003521689,.016808087,33,80,100,2,,US President B,.55000001,0,1,.72527474,4,.57964599,.24982373
161,football,.5,0,,,0,0,0,3.4596987,2,.25,.003521689,.0063434839,33,100,100,2,0,Football A,.5,1,0,.62195122,4,.57964599,.24982373
161,housing,.5,0,,,0,0,-.10536052,3.4596987,2.25,.25,.003521689,.0063434839,33,90,100,2,2,Housing Prices A,.5,1,1,.40697673,4,.57964599,.24982373
161,crime,.25,.25,,.25,0,-1.0986123,-.51082563,3.4596987,2,.0625,.048988346,.0023979689,33,60,100,2,4,Crime B,.75,0,1,.90816325,2,.29896906,.24982373
161,geography,0,.5,,0,1,-5.9788857,-.28768209,3.4596987,7,0,.082495019,.054327551,33,75,100,2,8,State Size B,1,0,1,.44565219,0,.23308271,.24982373
162,rain,.40000001,.099999994,,.40000001,0,-.40546513,-.91629076,2.0264316,2.75,.16000001,.01360313,.000013466764,43,40,100,2,6,Rain A,.60000002,0,1,.46067417,3,.40366971,.24982373
162,temp,.60000002,.10000002,.60000002,,0,.40546522,1.2039728,2.0264316,3,.15999998,.0055193645,.000029218631,43,100,30,2,7,Temperature B,.60000002,1,1,.79310346,5,.5945946,.24982373
162,politics,.5,0,,,0,0,-.35667494,2.0264316,2.75,.25,.003521689,.0063434839,43,70,100,2,,US President B,.5,0,1,.72527474,4,.57964599,.24982373
162,crime,.2,.30000001,,.2,0,-1.3862944,-.51082563,2.0264316,3.5,.040000003,.076761648,.0018699782,43,60,100,2,6,Crime B,.80000001,0,1,.90816325,1,.24324325,.24982373
162,oceans,1,.5,1,,1,5.978879,1.6094379,2.0264316,5.75,0,.096638076,.028503964,43,100,20,2,7,Ocean Size A,1,1,1,.88372093,9,.83116883,.24982373
164,politics,.40000001,.099999994,,.40000001,0,-.40546513,-.69314718,.66483182,4,.16000001,.01360313,.000013466764,18,50,100,1,,US President B,.60000002,0,1,.72527474,3,.40366971,.24982373
164,baseball,.75,.25,.75,,0,1.0986123,1.6094379,.66483182,5,.0625,.096029654,.0064302264,18,100,20,1,10,Baseball B,.75,1,1,.60919541,7,.83018869,.24982373
164,movies,.75,.25,.75,,0,1.0986123,1.2039728,.66483182,3.5,.0625,.096029654,.0064302264,18,100,30,1,7,Box Office B,.75,1,1,.71264368,7,.83018869,.24982373
164,housing,.5,0,,,0,0,-.69314718,.66483182,3.75,.25,.003521689,.0063434839,18,50,100,1,2,Housing Prices B,.5,0,0,.40697673,4,.57964599,.24982373
164,population,.80000001,.30000001,.80000001,,0,1.3862945,.91629076,.66483182,4.25,.039999995,.096029654,.00091135636,18,100,40,1,0,Population B,.80000001,1,1,.92045456,7,.83018869,.24982373
165,temp,.2,.30000001,,.2,0,-1.3862944,-.69314718,3.3049359,3.5,.040000003,.076761648,.0018699782,21,50,100,1,3,Temperature A,.80000001,0,1,.79310346,1,.24324325,.24982373
165,baseball,.5,0,,,0,0,.10536052,3.3049359,2,.25,.003521689,.0063434839,21,100,90,1,3,Baseball B,.5,1,1,.60919541,4,.57964599,.24982373
165,movies,.80000001,.30000001,.80000001,,0,1.3862945,.35667494,3.3049359,2.75,.039999995,.096029654,.00091135636,21,100,70,1,7,Box Office B,.80000001,1,1,.71264368,7,.83018869,.24982373
165,crime,.2,.30000001,,.2,0,-1.3862944,-.91629076,3.3049359,6.5,.040000003,.076761648,.0018699782,21,40,100,1,4,Crime B,.80000001,0,1,.90816325,1,.24324325,.24982373
165,population,0,.5,,0,1,-5.9788857,-.69314718,3.3049359,6.75,0,.082495019,.054327551,21,50,100,1,7,Population A,1,0,1,.92045456,0,.23308271,.24982373
165,soccer,.40000001,.099999994,,.40000001,0,-.40546513,-.35667494,3.3049359,2.25,.35999998,.01360313,.000013466764,21,70,100,1,5,Soccer A,.60000002,1,0,.54651165,3,.40366971,.24982373
166,rain,.40000001,.099999994,,.40000001,0,-.40546513,.51082563,1.6951609,2.25,.35999998,.01360313,.000013466764,36,100,60,1,6,Rain B,.60000002,1,0,.46067417,3,.40366971,.24982373
166,politics,.60000002,.10000002,.60000002,,0,.40546522,.22314355,1.6951609,2.25,.15999998,.0055193645,.000029218631,36,100,80,1,,US President A,.60000002,1,1,.72527474,5,.5945946,.24982373
166,housing,.30000001,.19999999,,.30000001,0,-.84729779,-.51082563,1.6951609,2.25,.48999998,.048988346,1.0628615e-06,36,60,100,1,0,Housing Prices A,.69999999,1,0,.40697673,2,.29896906,.24982373
166,crime,0,.5,,0,1,-5.9788857,-.71334988,1.6951609,4.5,1,.082495019,.054327551,36,49,100,1,7,Crime A,1,1,0,.90816325,0,.23308271,.24982373
166,geography,.2,.30000001,,.2,0,-1.3862944,.22314355,1.6951609,7,.63999999,.076761648,.0018699782,36,100,80,1,6,State Size A,.80000001,1,0,.44565219,1,.24324325,.24982373
166,soccer,.40000001,.099999994,,.40000001,0,-.40546513,-.91629076,1.6951609,1,.16000001,.01360313,.000013466764,36,40,100,1,0,Soccer B,.60000002,0,1,.54651165,3,.40366971,.24982373
168,temp,.5,0,,,0,0,-.69314718,1.0969708,3,.25,.003521689,.0063434839,20,50,100,1,7,Temperature B,.5,1,1,.79310346,4,.57964599,.24982373
168,football,.5,0,,,0,0,-1.6094379,1.0969708,2,.25,.003521689,.0063434839,20,20,100,1,3,Football A,.5,1,0,.62195122,4,.57964599,.24982373
168,movies,.5,0,,,0,0,.91629076,1.0969708,1,.25,.003521689,.0063434839,20,100,40,1,0,Box Office B,.5,1,1,.71264368,4,.57964599,.24982373
168,housing,.1,.40000001,,.1,0,-2.1972246,.52763271,1.0969708,4,.81,.082495019,.017711008,20,100,59,1,5,Housing Prices A,.89999998,1,0,.40697673,0,.23308271,.24982373
168,geography,0,.5,,0,1,-5.9788857,-.91629076,1.0969708,7,0,.082495019,.054327551,20,40,100,1,8,State Size B,1,0,1,.44565219,0,.23308271,.24982373
168,oceans,0,.5,,0,1,-5.9788857,-1.89712,1.0969708,7,0,.082495019,.054327551,20,15,100,1,10,Ocean Size B,1,0,1,.88372093,0,.23308271,.24982373
169,politics,.5,0,,,0,0,0,2.489434,1,.25,.003521689,.0063434839,19,100,100,2,,US President A,.5,1,1,.72527474,4,.57964599,.24982373
169,baseball,.5,0,,,0,0,0,2.489434,2.25,.25,.003521689,.0063434839,19,100,100,2,0,Baseball A,.5,0,1,.60919541,4,.57964599,.24982373
169,movies,.30000001,.19999999,,.30000001,0,-.84729779,-.10536052,2.489434,3.25,.090000004,.048988346,1.0628615e-06,19,90,100,2,1,Box Office A,.69999999,0,1,.71264368,2,.29896906,.24982373
169,crime,.2,.30000001,,.2,0,-1.3862944,-.51082563,2.489434,6.5,.040000003,.076761648,.0018699782,19,60,100,2,2,Crime B,.80000001,0,1,.90816325,1,.24324325,.24982373
